is_gpt,Avg_Word_Length,Lexical_Richness,Avg_Sent_Length,Reading_Ease,Sentiment_Score,Stopword_Freq,Named_Entity_Freq,Perplexity,NN,.,IN,DT,NNS,PRP,VBD,VBN,RB,:,MD,VB,PRP$,CC,JJ,TO,VBG,",",NNP,RP,WDT,CD,POS,WP,VBZ,WRB,VBP,JJR
0,4.335269709543568,0.4141078838174274,121.29411764705883,51.99,0.9775,0.3078838174273859,0.07966804979253111,29.587329864501953,170,50.0,166.0,113.0,43.0,13.0,58.0,40.0,21.0,7.0,0.0,11.0,10.0,44.0,69,13.0,15.0,68.0,152.0,1.0,2.0,78.0,12.0,0.0,4.0,1.0,3.0,3.0
0,4.262350936967632,0.3645655877342419,121.53061224489795,61.16,0.9839,0.2785349233390119,0.11839863713798977,27.66436004638672,153,48.0,136.0,93.0,46.0,11.0,34.0,41.0,19.0,10.0,5.0,8.0,6.0,45.0,68,9.0,5.0,67.0,185.0,2.0,4.0,101.0,1.0,0.0,19.0,2.0,5.0,2.0
0,4.687973086627418,0.3868797308662742,141.97826086956522,40.99,0.996,0.30950378469301937,0.05550883095037847,21.76892852783203,188,45.0,160.0,111.0,75.0,8.0,9.0,34.0,31.0,5.0,8.0,21.0,2.0,41.0,108,19.0,11.0,55.0,114.0,0.0,6.0,28.0,3.0,1.0,30.0,3.0,17.0,2.0
0,4.166219839142091,0.40125111706881145,127.72727272727273,65.35,-0.9967,0.354781054512958,0.064343163538874,25.27561378479004,130,43.0,139.0,142.0,55.0,16.0,64.0,37.0,31.0,0.0,4.0,14.0,9.0,35.0,71,18.0,13.0,54.0,152.0,4.0,5.0,32.0,4.0,3.0,12.0,4.0,4.0,1.0
0,3.9683293745051467,0.36104513064133015,117.25490196078431,74.08,0.4019,0.2905779889152811,0.07838479809976247,14.56429386138916,144,50.0,146.0,115.0,60.0,28.0,73.0,24.0,19.0,3.0,1.0,18.0,18.0,38.0,70,25.0,20.0,63.0,163.0,2.0,5.0,98.0,5.0,1.0,5.0,3.0,7.0,0.0
0,4.364524003254679,0.371033360455655,143.0,59.33,0.9962,0.26037428803905616,0.03580146460537022,27.0927677154541,238,43.0,108.0,103.0,91.0,11.0,19.0,22.0,24.0,5.0,3.0,15.0,1.0,58.0,135,9.0,20.0,72.0,75.0,0.0,19.0,34.0,5.0,0.0,28.0,2.0,26.0,7.0
0,4.62768701633706,0.42218400687876184,114.98181818181818,53.71,0.9909,0.28116938950988823,0.11092003439380911,27.383556365966797,140,55.0,139.0,82.0,89.0,6.0,27.0,35.0,22.0,5.0,0.0,13.0,11.0,42.0,98,23.0,12.0,78.0,163.0,0.0,6.0,36.0,7.0,3.0,20.0,0.0,26.0,3.0
0,4.2394259818731115,0.36253776435045315,137.29166666666666,51.58,0.9915,0.25226586102719034,0.12084592145015106,16.99944496154785,99,48.0,145.0,90.0,67.0,2.0,58.0,32.0,28.0,0.0,0.0,14.0,4.0,62.0,95,18.0,13.0,104.0,257.0,0.0,3.0,86.0,7.0,4.0,11.0,2.0,17.0,1.0
0,4.7795608108108105,0.375,174.28947368421052,46.71,0.9965,0.3277027027027027,0.09543918918918919,17.04116439819336,167,37.0,143.0,111.0,53.0,14.0,70.0,21.0,27.0,4.0,3.0,30.0,15.0,47.0,89,29.0,5.0,62.0,162.0,3.0,10.0,28.0,6.0,11.0,4.0,0.0,2.0,2.0
0,4.066403162055336,0.3375494071146245,139.13636363636363,66.37,-0.8381,0.2885375494071146,0.08537549407114625,16.409854888916016,122,43.0,143.0,146.0,59.0,3.0,52.0,26.0,18.0,4.0,5.0,27.0,2.0,42.0,61,34.0,14.0,53.0,244.0,0.0,6.0,94.0,9.0,0.0,17.0,3.0,5.0,0.0
0,4.1052188552188555,0.42508417508417506,102.19298245614036,71.85,-0.971,0.32154882154882153,0.09848484848484848,28.052167892456055,148,56.0,144.0,108.0,32.0,29.0,45.0,31.0,41.0,3.0,6.0,29.0,10.0,41.0,70,20.0,20.0,39.0,170.0,4.0,7.0,43.0,10.0,4.0,30.0,3.0,12.0,1.0
0,4.6891774891774896,0.37575757575757573,154.85365853658536,47.32,0.7783,0.3575757575757576,0.11341991341991342,19.537818908691406,119,40.0,169.0,134.0,60.0,13.0,17.0,34.0,22.0,8.0,3.0,15.0,10.0,36.0,68,19.0,8.0,45.0,192.0,1.0,3.0,17.0,0.0,3.0,18.0,1.0,29.0,0.0
0,3.979020979020979,0.3745143745143745,118.27450980392157,62.17,0.9977,0.29215229215229216,0.06060606060606061,23.543848037719727,167,50.0,151.0,134.0,48.0,27.0,35.0,26.0,32.0,6.0,7.0,26.0,14.0,31.0,85,31.0,18.0,43.0,127.0,5.0,5.0,52.0,18.0,2.0,22.0,8.0,23.0,1.0
0,4.005927180355631,0.42675698560541914,118.25,67.28,0.9965,0.2955122777307367,0.1109229466553768,25.53453254699707,136,47.0,153.0,87.0,22.0,34.0,67.0,24.0,19.0,4.0,2.0,15.0,16.0,41.0,62,18.0,24.0,44.0,218.0,3.0,4.0,76.0,14.0,5.0,8.0,2.0,4.0,4.0
0,4.095473251028807,0.4,120.55102040816327,59.23,0.9952,0.3720164609053498,0.06419753086419754,25.954853057861328,164,47.0,150.0,124.0,32.0,42.0,64.0,34.0,40.0,11.0,4.0,16.0,25.0,44.0,65,11.0,20.0,64.0,111.0,6.0,6.0,27.0,11.0,6.0,28.0,2.0,4.0,2.0
0,4.209887250650477,0.38074588031222895,132.20454545454547,57.4,-0.9983,0.33564614050303554,0.05464006938421509,18.244386672973633,172,43.0,140.0,87.0,59.0,23.0,98.0,50.0,19.0,0.0,5.0,28.0,15.0,52.0,46,27.0,30.0,29.0,140.0,2.0,5.0,48.0,4.0,2.0,5.0,1.0,1.0,0.0
0,4.313775510204081,0.42431972789115646,118.05882352941177,60.04,-0.9579,0.3052721088435374,0.11649659863945579,33.15806579589844,124,50.0,113.0,57.0,41.0,39.0,23.0,27.0,40.0,3.0,1.0,31.0,42.0,38.0,55,28.0,24.0,56.0,201.0,3.0,3.0,11.0,16.0,4.0,77.0,11.0,7.0,0.0
0,4.781223083548665,0.363479758828596,197.8181818181818,31.25,0.9977,0.3479758828596038,0.0714900947459087,20.275800704956055,126,32.0,141.0,130.0,47.0,8.0,51.0,41.0,40.0,3.0,6.0,38.0,17.0,28.0,103,40.0,38.0,75.0,121.0,0.0,7.0,37.0,3.0,0.0,0.0,0.0,1.0,5.0
0,4.497938994229184,0.427040395713108,118.74074074074075,56.55,0.2023,0.2802967848309975,0.0403957131079967,19.183513641357422,162,53.0,146.0,66.0,125.0,11.0,13.0,32.0,39.0,4.0,4.0,10.0,4.0,53.0,98,17.0,17.0,64.0,85.0,1.0,1.0,62.0,0.0,1.0,21.0,2.0,38.0,10.0
0,4.283982683982684,0.36363636363636365,155.44736842105263,52.53,0.9913,0.36623376623376624,0.01904761904761905,29.566978454589844,210,37.0,130.0,143.0,52.0,8.0,21.0,51.0,46.0,5.0,15.0,45.0,4.0,35.0,90,40.0,18.0,62.0,30.0,0.0,11.0,15.0,2.0,2.0,31.0,1.0,11.0,4.0
0,4.255374032674118,0.39724849527085127,134.5681818181818,58.32,-0.0543,0.3250214961306965,0.026655202063628546,16.308364868164062,173,43.0,144.0,126.0,104.0,9.0,58.0,26.0,36.0,1.0,6.0,43.0,14.0,37.0,82,41.0,21.0,48.0,70.0,3.0,1.0,39.0,3.0,4.0,8.0,1.0,6.0,3.0
0,4.39030612244898,0.39200680272108845,122.12,51.58,0.9981,0.29081632653061223,0.06547619047619048,27.105436325073242,139,49.0,140.0,120.0,63.0,11.0,53.0,29.0,35.0,0.0,0.0,14.0,7.0,48.0,88,13.0,14.0,50.0,167.0,0.0,4.0,61.0,2.0,2.0,10.0,0.0,6.0,3.0
0,4.500411522633745,0.42386831275720166,140.04347826086956,49.45,0.5143,0.31275720164609055,0.09218106995884774,16.583251953125,126,45.0,169.0,107.0,69.0,13.0,52.0,32.0,30.0,2.0,1.0,24.0,3.0,33.0,83,23.0,12.0,54.0,185.0,1.0,2.0,68.0,7.0,3.0,18.0,5.0,2.0,2.0
0,4.730937773882559,0.43558282208588955,141.44444444444446,49.45,0.9414,0.32953549517966696,0.06222611744084137,36.636619567871094,156,44.0,143.0,136.0,90.0,8.0,23.0,18.0,21.0,1.0,12.0,34.0,4.0,28.0,91,22.0,34.0,51.0,114.0,5.0,11.0,26.0,3.0,1.0,20.0,7.0,17.0,3.0
0,4.693121693121693,0.42063492063492064,130.64583333333334,52.09,-0.8074,0.2945326278659612,0.10582010582010581,34.66523361206055,148,47.0,131.0,105.0,55.0,16.0,73.0,26.0,16.0,3.0,3.0,16.0,14.0,55.0,56,19.0,17.0,50.0,194.0,6.0,3.0,51.0,7.0,0.0,3.0,2.0,2.0,2.0
0,3.43598615916955,0.3190311418685121,103.36842105263158,69.01,0.9893,0.21591695501730104,0.08927335640138408,17.257280349731445,96,56.0,129.0,98.0,38.0,44.0,85.0,28.0,17.0,3.0,7.0,29.0,4.0,72.0,58,17.0,17.0,102.0,304.0,1.0,4.0,119.0,14.0,2.0,14.0,3.0,9.0,1.0
0,4.091145833333333,0.4166666666666667,99.29824561403508,71.24,-0.9993,0.3689236111111111,0.043402777777777776,21.755168914794922,178,56.0,120.0,127.0,44.0,55.0,26.0,32.0,35.0,2.0,2.0,28.0,23.0,39.0,69,28.0,18.0,60.0,68.0,10.0,1.0,24.0,9.0,5.0,57.0,9.0,12.0,2.0
0,4.465058236272879,0.3386023294509151,162.64102564102564,45.59,0.2366,0.3211314475873544,0.11397670549084858,20.97115707397461,83,38.0,150.0,148.0,62.0,2.0,59.0,34.0,26.0,6.0,3.0,14.0,7.0,50.0,94,13.0,16.0,72.0,196.0,1.0,7.0,67.0,3.0,2.0,4.0,3.0,2.0,1.0
0,4.309182813816344,0.36310025273799496,145.04761904761904,55.78,0.9977,0.3066554338668913,0.05981465880370682,22.735071182250977,130,41.0,142.0,139.0,63.0,5.0,44.0,35.0,18.0,2.0,0.0,19.0,6.0,40.0,78,31.0,11.0,46.0,166.0,0.0,5.0,87.0,10.0,2.0,16.0,2.0,11.0,2.0
0,4.319469026548672,0.363716814159292,149.94871794871796,65.35,-0.9983,0.315929203539823,0.084070796460177,25.656862258911133,144,38.0,129.0,145.0,54.0,0.0,76.0,43.0,17.0,2.0,0.0,12.0,2.0,42.0,102,18.0,7.0,45.0,128.0,4.0,7.0,69.0,3.0,0.0,1.0,3.0,0.0,4.0
0,4.535026943802925,0.36643571978444955,184.59459459459458,31.01,0.9588,0.28329484218629714,0.08468052347959969,17.670034408569336,153,36.0,141.0,103.0,59.0,7.0,45.0,26.0,28.0,9.0,3.0,25.0,11.0,50.0,93,28.0,21.0,85.0,183.0,1.0,11.0,51.0,7.0,2.0,24.0,2.0,6.0,4.0
0,4.261824324324325,0.37415540540540543,117.43137254901961,61.77,0.9505,0.3032094594594595,0.1241554054054054,20.800077438354492,114,50.0,144.0,90.0,30.0,23.0,72.0,31.0,16.0,6.0,3.0,13.0,21.0,36.0,44,24.0,4.0,80.0,239.0,1.0,5.0,68.0,10.0,5.0,3.0,6.0,0.0,0.0
0,4.744942832014072,0.4256816182937555,126.9,43.93,0.8399,0.31574318381706246,0.0316622691292876,48.271026611328125,200,49.0,118.0,106.0,85.0,3.0,5.0,45.0,47.0,5.0,21.0,40.0,3.0,35.0,82,21.0,15.0,54.0,72.0,2.0,5.0,37.0,0.0,0.0,37.0,2.0,18.0,7.0
0,4.44426362896664,0.3563873067534581,133.8125,42.72,0.9804,0.322213181448332,0.045565500406834825,24.667903900146484,157,47.0,147.0,122.0,88.0,8.0,22.0,44.0,49.0,10.0,9.0,28.0,2.0,53.0,92,15.0,10.0,69.0,89.0,0.0,11.0,48.0,5.0,0.0,25.0,2.0,20.0,4.0
0,4.155231560891938,0.43138936535162953,131.9090909090909,66.37,-0.8847,0.33876500857632935,0.09605488850771869,30.31255340576172,167,43.0,136.0,117.0,20.0,25.0,48.0,41.0,34.0,2.0,4.0,33.0,23.0,30.0,58,35.0,14.0,57.0,173.0,0.0,3.0,22.0,18.0,3.0,24.0,4.0,8.0,3.0
0,4.792863359442994,0.4142732811140122,166.07692307692307,52.7,0.8464,0.32550043516100957,0.02349869451697128,26.312179565429688,188,38.0,123.0,137.0,54.0,9.0,66.0,55.0,47.0,4.0,7.0,31.0,15.0,36.0,89,28.0,21.0,50.0,77.0,0.0,11.0,35.0,1.0,1.0,3.0,5.0,2.0,1.0
0,4.322554567502021,0.3799514955537591,125.96,51.18,-0.9358,0.2877930476960388,0.10185933710590138,22.810178756713867,143,52.0,151.0,128.0,59.0,13.0,55.0,33.0,21.0,1.0,4.0,17.0,8.0,43.0,72,18.0,24.0,52.0,184.0,4.0,4.0,76.0,3.0,0.0,5.0,5.0,17.0,1.0
0,3.9774305555555554,0.4088541666666667,106.36538461538461,80.21,-0.9887,0.3645833333333333,0.035590277777777776,25.54368782043457,138,51.0,142.0,102.0,70.0,56.0,30.0,27.0,47.0,4.0,3.0,39.0,35.0,36.0,57,28.0,20.0,54.0,90.0,6.0,1.0,17.0,13.0,3.0,38.0,2.0,25.0,1.0
0,4.155749636098981,0.3042212518195051,154.95348837209303,47.93,-0.9675,0.26710334788937407,0.12299854439592431,16.169336318969727,143,43.0,155.0,106.0,22.0,14.0,83.0,22.0,18.0,0.0,2.0,12.0,33.0,55.0,40,14.0,11.0,86.0,311.0,0.0,3.0,91.0,25.0,2.0,0.0,0.0,0.0,3.0
0,4.039867109634551,0.36794019933554817,135.5581395348837,57.4,0.9949,0.292358803986711,0.08388704318936877,16.168441772460938,126,42.0,130.0,124.0,41.0,10.0,64.0,15.0,23.0,1.0,0.0,23.0,12.0,37.0,64,28.0,8.0,80.0,213.0,5.0,5.0,100.0,8.0,0.0,13.0,2.0,5.0,0.0
0,4.321030042918455,0.40772532188841204,141.78571428571428,57.91,-0.9972,0.33476394849785407,0.07553648068669527,23.292810440063477,129,41.0,128.0,110.0,75.0,27.0,36.0,34.0,35.0,2.0,2.0,25.0,16.0,37.0,50,29.0,24.0,55.0,143.0,2.0,4.0,32.0,12.0,8.0,30.0,11.0,16.0,1.0
0,4.442596991290578,0.3721298495645289,160.8780487804878,42.31,0.9797,0.30403800475059384,0.03721298495645289,15.900423049926758,196,40.0,165.0,90.0,100.0,7.0,23.0,32.0,27.0,3.0,1.0,20.0,6.0,51.0,98,26.0,19.0,61.0,97.0,3.0,6.0,75.0,9.0,1.0,27.0,2.0,25.0,8.0
0,4.139028475711893,0.38358458961474035,104.91071428571429,62.98,0.9917,0.3157453936348409,0.02931323283082077,21.578243255615234,181,55.0,113.0,135.0,97.0,8.0,10.0,19.0,18.0,2.0,17.0,41.0,8.0,31.0,68,34.0,27.0,78.0,72.0,3.0,8.0,50.0,1.0,2.0,41.0,6.0,21.0,15.0
0,4.67866323907455,0.36246786632390743,156.78048780487805,37.64,0.9927,0.3264781491002571,0.003427592116538132,29.245946884155273,237,40.0,123.0,116.0,76.0,14.0,10.0,40.0,45.0,0.0,26.0,47.0,1.0,26.0,108,29.0,34.0,54.0,12.0,0.0,13.0,21.0,1.0,0.0,40.0,8.0,20.0,4.0
0,2.893528183716075,0.22268615170494085,183.17857142857142,52.33,0.7876,0.10716771050800278,0.007654836464857342,10.345905303955078,205,27.0,40.0,57.0,40.0,11.0,33.0,14.0,36.0,21.0,8.0,40.0,1.0,20.0,118,10.0,10.0,26.0,115.0,0.0,1.0,224.0,3.0,0.0,27.0,1.0,28.0,3.0
0,4.4431034482758625,0.3913793103448276,156.94871794871796,53.95,0.7909,0.32155172413793104,0.1146551724137931,19.047513961791992,123,38.0,143.0,87.0,69.0,15.0,12.0,25.0,26.0,10.0,3.0,18.0,25.0,48.0,55,25.0,11.0,65.0,230.0,3.0,6.0,29.0,11.0,4.0,47.0,7.0,7.0,2.0
0,4.5962360992301114,0.42857142857142855,141.0,50.36,0.9801,0.3165098374679213,0.08041060735671514,24.33473014831543,186,44.0,142.0,128.0,42.0,4.0,31.0,41.0,31.0,3.0,1.0,15.0,15.0,47.0,89,28.0,15.0,31.0,140.0,1.0,7.0,47.0,4.0,1.0,20.0,1.0,10.0,3.0
0,4.658914728682171,0.4435831180017227,124.6078431372549,44.24,0.9945,0.31093884582256676,0.07493540051679587,31.180692672729492,158,50.0,144.0,104.0,81.0,11.0,45.0,28.0,42.0,8.0,4.0,12.0,8.0,41.0,91,14.0,8.0,54.0,136.0,0.0,3.0,21.0,11.0,1.0,30.0,0.0,3.0,2.0
0,4.028861154446178,0.3049921996879875,203.73333333333332,52.73,-0.504,0.22698907956318254,0.0811232449297972,37.40616989135742,133,29.0,116.0,101.0,13.0,0.0,69.0,37.0,6.0,8.0,0.0,12.0,1.0,42.0,32,17.0,4.0,50.0,345.0,2.0,4.0,146.0,5.0,0.0,9.0,2.0,0.0,1.0
0,4.720893141945774,0.42424242424242425,163.73809523809524,38.86,0.996,0.2727272727272727,0.11881977671451356,21.35679817199707,143,41.0,145.0,95.0,63.0,4.0,43.0,30.0,24.0,5.0,3.0,9.0,8.0,53.0,124,10.0,11.0,92.0,202.0,0.0,7.0,52.0,2.0,1.0,16.0,0.0,9.0,2.0
0,4.545901639344263,0.4245901639344262,176.45945945945945,37.03,0.9841,0.2754098360655738,0.06967213114754098,16.214725494384766,167,36.0,140.0,115.0,72.0,7.0,57.0,25.0,22.0,0.0,4.0,29.0,8.0,48.0,91,26.0,17.0,54.0,149.0,2.0,4.0,78.0,11.0,2.0,3.0,3.0,2.0,2.0
0,4.11264367816092,0.3716475095785441,135.2127659574468,51.18,0.8689,0.26130268199233714,0.07816091954022988,16.810823440551758,157,46.0,148.0,108.0,33.0,12.0,66.0,46.0,22.0,2.0,5.0,21.0,8.0,50.0,73,20.0,11.0,75.0,209.0,0.0,6.0,115.0,4.0,0.0,19.0,2.0,1.0,0.0
0,4.388936170212766,0.3072340425531915,100.0327868852459,57.06,-0.8735,0.24851063829787234,0.1174468085106383,37.76720428466797,184,59.0,126.0,79.0,52.0,2.0,10.0,26.0,11.0,3.0,3.0,6.0,2.0,40.0,45,7.0,15.0,73.0,253.0,0.0,11.0,71.0,0.0,0.0,46.0,0.0,24.0,1.0
0,4.945091514143095,0.43594009983361065,191.19444444444446,18.69,-0.8898,0.3161397670549085,0.025790349417637273,28.748794555664062,200,35.0,151.0,102.0,85.0,7.0,17.0,39.0,22.0,1.0,9.0,38.0,4.0,39.0,100,33.0,19.0,49.0,71.0,0.0,8.0,30.0,5.0,2.0,31.0,2.0,35.0,3.0
0,5.082213438735178,0.42924901185770753,168.4318181818182,16.12,0.9966,0.2592885375494071,0.01818181818181818,30.133817672729492,203,43.0,125.0,64.0,92.0,7.0,19.0,52.0,34.0,0.0,11.0,33.0,5.0,62.0,174,31.0,25.0,59.0,54.0,2.0,6.0,51.0,1.0,0.0,21.0,4.0,26.0,5.0
0,4.189320388349515,0.38754045307443363,111.72727272727273,52.7,0.9968,0.3017799352750809,0.0825242718446602,29.260385513305664,147,54.0,150.0,142.0,69.0,13.0,17.0,37.0,18.0,3.0,0.0,6.0,5.0,46.0,84,16.0,7.0,55.0,166.0,0.0,8.0,59.0,8.0,2.0,43.0,1.0,9.0,1.0
0,4.90299823633157,0.3800705467372134,147.9318181818182,40.48,0.9805,0.2980599647266314,0.06525573192239859,20.576765060424805,132,43.0,123.0,130.0,77.0,7.0,63.0,34.0,26.0,5.0,1.0,14.0,8.0,30.0,72,20.0,18.0,68.0,193.0,1.0,3.0,28.0,1.0,1.0,1.0,0.0,0.0,2.0
0,4.963793103448276,0.45,149.22222222222223,40.48,-0.858,0.28879310344827586,0.09568965517241379,34.339656829833984,133,44.0,126.0,114.0,87.0,8.0,70.0,28.0,28.0,5.0,1.0,19.0,2.0,39.0,105,31.0,15.0,57.0,155.0,2.0,7.0,32.0,2.0,2.0,1.0,2.0,1.0,2.0
0,4.899218071242398,0.43874891398783666,143.41304347826087,40.99,0.6904,0.3318853171155517,0.052997393570807995,30.460308074951172,163,45.0,150.0,118.0,90.0,5.0,36.0,45.0,30.0,1.0,5.0,24.0,5.0,49.0,129,20.0,14.0,51.0,74.0,1.0,10.0,24.0,5.0,0.0,15.0,2.0,18.0,2.0
0,4.332485156912638,0.44783715012722647,141.13953488372093,59.23,0.9548,0.31212892281594573,0.04580152671755725,26.109588623046875,169,42.0,125.0,113.0,79.0,10.0,13.0,32.0,38.0,4.0,3.0,16.0,5.0,45.0,117,16.0,11.0,62.0,97.0,2.0,8.0,42.0,2.0,0.0,34.0,1.0,23.0,0.0
0,3.740598618572525,0.3123561013046815,110.20754716981132,78.65,0.9784,0.3016116653875672,0.029930928626247123,12.826085090637207,194,52.0,160.0,89.0,92.0,1.0,54.0,32.0,14.0,2.0,0.0,6.0,1.0,76.0,104,4.0,6.0,40.0,41.0,5.0,7.0,185.0,0.0,9.0,23.0,0.0,13.0,2.0
0,4.10632911392405,0.41687763713080167,107.68518518518519,66.78,0.989,0.31561181434599156,0.03713080168776371,32.00874328613281,173,54.0,145.0,134.0,68.0,9.0,38.0,47.0,37.0,12.0,10.0,23.0,5.0,32.0,65,16.0,13.0,62.0,90.0,2.0,7.0,58.0,4.0,3.0,19.0,5.0,19.0,2.0
0,4.4775,0.42833333333333334,150.71428571428572,57.91,0.9314,0.32166666666666666,0.013333333333333334,28.94965171813965,171,41.0,149.0,110.0,99.0,7.0,8.0,29.0,35.0,6.0,7.0,27.0,8.0,46.0,143,25.0,19.0,87.0,31.0,3.0,3.0,40.0,5.0,1.0,11.0,3.0,35.0,5.0
0,4.145584725536993,0.4216388225934765,135.4,57.5,0.9954,0.2609387430389817,0.09387430389817025,27.638568878173828,106,44.0,143.0,85.0,46.0,28.0,68.0,33.0,25.0,3.0,1.0,14.0,22.0,35.0,48,15.0,13.0,85.0,244.0,2.0,8.0,36.0,21.0,3.0,7.0,5.0,7.0,4.0
0,4.317995069843878,0.40427280197206245,188.5151515151515,51.82,0.9747,0.3056696795398521,0.10928512736236648,35.391319274902344,154,32.0,130.0,91.0,28.0,21.0,77.0,32.0,32.0,9.0,6.0,26.0,13.0,48.0,58,23.0,14.0,79.0,217.0,2.0,12.0,48.0,8.0,6.0,8.0,4.0,6.0,1.0
0,4.726625111308993,0.365093499554764,138.8,48.94,0.9989,0.3205699020480855,0.017809439002671415,38.495582580566406,175,44.0,92.0,120.0,124.0,10.0,12.0,37.0,41.0,4.0,21.0,43.0,5.0,43.0,101,31.0,32.0,47.0,30.0,1.0,10.0,6.0,4.0,3.0,28.0,3.0,22.0,1.0
0,4.134460547504026,0.40418679549114334,185.3030303030303,52.53,0.9902,0.27697262479871176,0.11996779388083736,23.559192657470703,119,32.0,149.0,117.0,38.0,5.0,29.0,33.0,30.0,6.0,1.0,8.0,4.0,34.0,56,10.0,8.0,82.0,300.0,2.0,5.0,56.0,10.0,6.0,22.0,3.0,10.0,2.0
0,4.036378334680679,0.40258690379951495,131.77777777777777,56.89,0.996,0.30719482619240096,0.0646725949878739,20.963563919067383,144,44.0,142.0,100.0,34.0,44.0,66.0,32.0,38.0,3.0,4.0,26.0,27.0,39.0,70,21.0,33.0,61.0,155.0,3.0,4.0,54.0,3.0,5.0,17.0,1.0,6.0,3.0
0,4.3866774979691305,0.3809910641754671,155.6341463414634,40.58,0.9802,0.31681559707554835,0.09991876523151909,18.668127059936523,174,40.0,197.0,119.0,31.0,17.0,56.0,20.0,16.0,2.0,1.0,16.0,13.0,49.0,55,12.0,12.0,67.0,203.0,2.0,6.0,79.0,12.0,2.0,3.0,0.0,1.0,0.0
0,4.194536423841059,0.35844370860927155,105.71929824561404,73.07,-0.9896,0.25579470198675497,0.10182119205298014,20.98928451538086,123,56.0,140.0,82.0,27.0,17.0,72.0,37.0,15.0,0.0,1.0,12.0,16.0,30.0,66,21.0,12.0,46.0,267.0,6.0,1.0,107.0,1.0,2.0,3.0,8.0,1.0,0.0
0,3.949640287769784,0.379136690647482,128.96,52.29,0.9413,0.20287769784172663,0.09928057553956834,25.247751235961914,165,49.0,134.0,73.0,58.0,10.0,46.0,37.0,19.0,4.0,1.0,13.0,9.0,49.0,80,14.0,15.0,120.0,223.0,1.0,3.0,114.0,7.0,1.0,23.0,0.0,8.0,3.0
0,4.323883161512027,0.3960481099656357,127.36170212765957,59.23,0.999,0.3161512027491409,0.08505154639175258,17.93805503845215,130,46.0,142.0,140.0,73.0,8.0,22.0,35.0,25.0,2.0,5.0,10.0,8.0,36.0,75,12.0,10.0,41.0,173.0,0.0,6.0,57.0,12.0,0.0,32.0,2.0,9.0,4.0
0,4.491582491582491,0.4074074074074074,161.43589743589743,56.29,0.9931,0.3055555555555556,0.08164983164983165,20.296268463134766,144,38.0,153.0,119.0,57.0,11.0,25.0,30.0,28.0,0.0,2.0,18.0,13.0,43.0,73,13.0,12.0,66.0,199.0,1.0,3.0,47.0,3.0,5.0,39.0,2.0,6.0,3.0
0,4.230904302019315,0.305531167690957,137.73809523809524,61.77,0.9671,0.35908691834942935,0.025460930640913083,17.40113639831543,212,41.0,138.0,165.0,67.0,1.0,41.0,45.0,15.0,2.0,3.0,10.0,10.0,51.0,94,18.0,11.0,32.0,62.0,0.0,4.0,51.0,5.0,0.0,17.0,0.0,5.0,1.0
0,3.9750603378921965,0.3660498793242156,116.0,62.48,-0.9817,0.3089300080450523,0.0756234915526951,15.6922607421875,158,50.0,151.0,132.0,63.0,23.0,75.0,37.0,32.0,0.0,1.0,14.0,9.0,50.0,52,17.0,19.0,53.0,162.0,1.0,3.0,86.0,10.0,2.0,4.0,3.0,2.0,0.0
0,4.304006284367635,0.40219952867242736,201.96875,47.83,0.9858,0.2749410840534171,0.08798114689709348,16.009828567504883,124,31.0,150.0,112.0,62.0,7.0,63.0,25.0,24.0,6.0,4.0,19.0,8.0,42.0,55,21.0,22.0,85.0,261.0,1.0,1.0,90.0,7.0,1.0,8.0,1.0,1.0,0.0
0,4.02442996742671,0.41205211726384366,130.9111111111111,58.42,0.9947,0.248371335504886,0.11237785016286644,28.16196060180664,157,45.0,150.0,91.0,33.0,25.0,65.0,15.0,21.0,1.0,2.0,7.0,16.0,31.0,52,10.0,14.0,82.0,257.0,0.0,3.0,58.0,23.0,3.0,5.0,8.0,4.0,0.0
0,4.215450643776824,0.4678111587982833,112.28846153846153,61.77,-0.6705,0.3424892703862661,0.08068669527896996,41.9603271484375,135,51.0,133.0,132.0,47.0,31.0,14.0,32.0,31.0,7.0,8.0,27.0,13.0,32.0,61,29.0,18.0,60.0,152.0,5.0,1.0,30.0,4.0,2.0,51.0,3.0,15.0,1.0
0,4.187755102040816,0.4383673469387755,138.45454545454547,58.82,-0.7099,0.32653061224489793,0.07346938775510205,25.846534729003906,132,43.0,149.0,94.0,54.0,42.0,63.0,29.0,25.0,4.0,7.0,31.0,20.0,43.0,67,31.0,20.0,88.0,158.0,2.0,4.0,64.0,9.0,2.0,4.0,5.0,2.0,3.0
0,4.586522462562396,0.3777038269550749,147.29545454545453,40.99,0.9947,0.2961730449251248,0.02745424292845258,30.076997756958008,183,43.0,135.0,106.0,88.0,9.0,16.0,48.0,37.0,11.0,18.0,28.0,0.0,29.0,139,19.0,18.0,51.0,70.0,1.0,8.0,41.0,1.0,0.0,31.0,6.0,23.0,1.0
0,4.092480553154711,0.4261019878997407,150.26315789473685,56.29,0.1914,0.3707865168539326,0.06482281763180639,34.20496368408203,169,37.0,167.0,150.0,46.0,16.0,37.0,40.0,28.0,4.0,2.0,13.0,12.0,43.0,86,23.0,12.0,47.0,114.0,2.0,6.0,41.0,2.0,3.0,17.0,0.0,11.0,1.0
